식품명,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지,단백질,지방,탄수화물,총당류,나트륨,콜레스테롤,총포화지방산,트랜스지방산,카페인
생크림케이크3호A,973,g,973,0,2710,42,0,0,183,900,0,90,0,0
초코쉬폰2호A,616,g,616,0,2090,26,0,0,123,660,0,80,0,0
그린티쉬폰2호A,664,g,664,0,2045,26,0,0,122,660,0,75,0,0
블루베리쉬폰2호A,667,g,667,0,2015,25,0,0,168,650,0,72,0,0
초코생크림케이크3호,1019,g,1019,0,3090,42,0,0,251,1170,0,92,0,0
요거딸기생크림케이크,717,g,717,0,1930,26,0,0,135,670,0,60,0,0
순매직베리케이크,921,g,921,0,2660,32,0,0,99,820,0,97,0,0
순매직딸기케이크,1022,g,1022,0,2570,24,0,0,141,410,0,116,0,0
스윗소원상자,622,g,622,0,1485,23,0,0,117,450,0,40,0,0
티라미수 타르트,40,g,40,0,155,3,0,0,8,95,0,4.6,0,0
유자 치즈 케이크,800,g,800,0,2315,42,0,0,164,980,0,75,0,0
진한 치즈 & 달콤한 고구마 케이크,79,g,79,0,220,3,0,0,15,100,0,8,0,0
클라우드 쉬폰,89,g,89,0,260,6,0,0,21,85,0,7,0,0
더블초코마카롱,25,g,25,0,110,1,0,0,9,15,0,3.3,0,0
솔티드카라멜마카롱,25,g,25,0,105,1,0,0,10,25,0,3.1,0,0
행복하면 돼지,542,g,542,0,1630,19,0,0,130,560,0,50,0,0
까망쿠키 치즈케이크,80,g,80,0,300,4,0,0,17,150,0,9,0,0
쇼콜라갸또(조각),82,g,82,0,285,4,0,0,21,210,0,9,0,0
순우유딸기무스(조각),66,g,66,0,155,1,0,0,10,60,0,1.2,0,0
스트로베리 치즈 스퀘어,646,g,646,0,1555,23,0,0,106,490,0,54,0,0
골든애플롤,100,g,100,0,355,6,0,0,28,220,0,6,0,0
몽블랑 마카롱,23,g,23,0,85,1,0,0,10,5,0,2.2,0,0
티라미수 마카롱,25,g,25,0,100,1,0,0,8,20,0,4.1,0,0
수플레치즈타임,175,g,175,0,519,27,0,0,48,179,0,3,0,0
즐거운 초코바나나 케이크,63,g,63,0,225,2,0,0,16,90,0,7,0,0
초코 골드 레이어 케이크,58,g,58,0,220,3,0,0,11,60,0,8,0,0
촉촉한초코타임,195,g,195,0,913,12,0,0,96,255,0,21,0,0
행복한 플라워하트 케이크,55,g,55,0,205,2,0,0,10,60,0,8,0,0
스윗마들렌(마들렌),60,g,15,0,72,1,0,0,0,17,0,4,0,0
스윗마들렌(레드벨벳마들렌),15,g,15,0,71,1,0,0,0,16,0,4,0,0
스윗마들렌(초코마들렌),15,g,15,0,72,1,0,0,0,19,0,4,0,0
크림치즈타르트,40,g,40,0,190,3,0,0,6,70,0,7,0,0
쁘띠 복숭아 케이크,136,g,136,0,350,5,0,0,32,180,0,8,0,0
쁘띠 한라봉&오렌지 케이크,145,g,145,0,355,5,0,0,31,160,0,8,0,0
오! 해피 한라봉&오렌지 케이크,75,g,75,0,185,3,0,0,16,75,0,4.7,0,0
클라우드 스트로베리 치즈케이크,77,g,77,0,315,3,0,0,34,110,0,8,0,0
쇼콜라 갸또,71,g,71,0,265,3,0,0,15,105,0,8,0,0
트윙클 초코별 케이크,71,g,71,0,270,3,0,0,15,110,0,8,0,0
더블 초코 스퀘어,67,g,67,0,240,3,0,0,16,90,0,8,0,0
러브 브라우니 초코케이크,62,g,62,0,245,3,0,0,14,90,0,8,0,0
고구마 케이크 1호,78,g,78,0,180,3,0,0,12,50,0,6,0,0
고구마 케이크 2호,77,g,77,0,180,3,0,0,11,45,0,6,0,0
고구마 케이크 3호,73,g,73,0,165,3,0,0,11,45,0,6,0,0
엔젤 프레즈 쉬폰,73,g,73,0,385,2,0,0,14,65,0,5,0,0
모찌모찌 그린티,65,g,65,0,250,3,0,0,13,105,0,8,0,0
마카롱 판타지아,56,g,56,0,225,2,0,0,12,75,0,8,0,0
케이크속에순우유 (조각),71,g,71,0,205,3,0,0,15,80,0,8,0,0
쇼콜라더롤라운드케이크,76,g,76,0,295,4,0,0,17,60,0,12,0,0
커피향가득한카페티라미수,69,g,69,0,145,2,0,0,8,60,0,5,0,0
정말 진한 순치즈 케이크,74,g,74,0,225,3,0,0,15,130,0,10,0,0
티라미수롤,100,g,100,0,330,6,0,0,23,195,0,7,0,0
곰돌이와함께하는파티케이크,54,g,54,0,225,2,0,0,14,45,0,8,0,0
클래식치즈케이크3호,70,g,70,0,190,4,0,0,12,150,0,7,0,0
마스카포네티라미수,72,g,72,0,215,4,0,0,9,25,0,6,0,0
아이스박스케이크,72,g,72,0,270,3,0,0,12,115,0,12,0,0
케이크속에순우유,79,g,79,0,250,4,0,0,15,90,0,10,0,0
고구마티라미스를만나다,77,g,77,0,230,3,0,0,15,65,0,9,0,0
클래식녹차케이크(대),62,g,62,0,245,3,0,0,13,100,0,8,0,0
사랑을전하는가나슈케익,64,g,64,0,250,6,0,0,16,120,0,7,0,0
달콤화이트초코케익3호,66,g,66,0,240,3,0,0,12,90,0,8,0,0
순우유딸기무스,77,g,77,0,195,3,0,0,17,75,0,1.7,0,0
스위트러브초코,60,g,60,0,230,2,0,0,14,80,0,8,0,0
호두파이,66,g,66,0,275,6,0,0,15,65,0,4.4,0,0
진한초코케이크,67,g,67,0,185,2,0,0,14,70,0,4.9,0,0
생크림케이크5호B,70,g,70,0,195,3,0,0,13,65,0,7,0,0
티라미슈B,75,g,75,0,215,3,0,0,16,75,0,7,0,0
딸기티라미슈A,73,g,73,0,205,3,0,0,15,100,0,6,0,0
클래식치즈케이크1호,78,g,78,0,165,4,0,0,10,140,0,6,0,0
생크림케이크 6호B,72,g,72,0,195,3,0,0,13,65,0,6,0,0
생크림케이크4호E,73,g,73,0,190,3,0,0,14,70,0,5,0,0
"생크림2단케익(5호,3호)",70,g,70,0,220,4,0,0,15,75,0,7,0,0
달콤화이트초코케이크5호,71,g,71,0,240,4,0,0,23,95,0,4.8,0,0
러브스트로베리케이크,61,g,61,0,235,2,0,0,14,75,0,8,0,0
하트앤하트케이크,47,g,47,0,225,2,0,0,15,65,0,8,0,0
러브앤초코케이크,66,g,66,0,250,3,0,0,15,95,0,8,0,0
로맨틱홀리데이,68,g,68,0,265,3,0,0,14,90,0,8,0,0
클래식녹차케이크,56,g,56,0,285,3,0,0,14,80,0,8,0,0
달콤밀크초코케익4호,69,g,69,0,225,3,0,0,14,115,0,6,0,0
생크림케이크6호A,72,g,72,0,195,3,0,0,12,65,0,7,0,0
생크림케이크5호A,72,g,72,0,190,3,0,0,14,65,0,6,0,0
생크림케이크4호C,70,g,70,0,195,3,0,0,12,65,0,6,0,0
생크림케이크4호A,70,g,70,0,200,3,0,0,13,70,0,6,0,0
다크초코스퀘어,59,g,59,0,225,3,0,0,16,100,0,7,0,0
우리쌀케익,55,g,55,0,265,4,0,0,4,95,0,8,0,0
카페플라워,73,g,73,0,245,3,0,0,17,655,0,7,0,0
천사가전하는달콤초코하트케이크,60,g,60,0,225,3,0,0,17,75,0,8,0,0
하트를듬뿍담은쇼콜라스퀘어,71,g,71,0,260,4,0,0,17,130,0,7,0,0
초코패밀리케익5호,70,g,70,0,275,4,0,0,18,120,0,8,0,0
클래식녹차케이크 피스,60,g,60,0,240,3,0,0,13,105,0,8,0,0
정말진한초코케이크피스,85,g,85,0,235,3,0,0,18,90,0,7,0,0
고구마케이크(조각),115,g,115,0,315,4,0,0,30,75,0,8,0,0
클래식치즈케이크(조각),77,g,77,0,210,5,0,0,14,210,0,8,0,0
초코티라미수(조각),85,g,85,0,265,4,0,0,16,170,0,11,0,0
마스카포네티라미수피스,73,g,73,0,220,4,0,0,8,25,0,7,0,0
6호 3단 웨딩케익,59,g,59,0,240,3,0,0,13,80,0,8,0,0
디어마이프린세스,56,g,56,0,230,3,0,0,13,75,0,8,0,0
6호 3단 화이트케이크,61,g,61,0,255,3,0,0,16,80,0,8,0,0
6호2단화이트케이크(다리포함),60,g,60,0,245,3,0,0,13,85,0,8,0,0
6호 2단 화이트케이크,60,g,60,0,245,3,0,0,13,85,0,8,0,0
new 6호 3단 화이트케이크(다리포함),64,g,64,0,260,3,0,0,18,85,0,8,0,0
5호 2단 초콜릿 케이크,71,g,71,0,260,3,0,0,15,110,0,8,0,0
뚜레쥬르 휭거마드레느,13,g,13,0,60,1,0,0,2,20,0,1.8,0,0
바닐라마카롱,17,g,17,0,85,1,0,0,9,10,0,1.5,0,0
패션마카롱,17,g,17,0,70,1,0,0,8,10,0,1.1,0,0
산딸기마카롱,17,g,17,0,75,1,0,0,9,10,0,1.3,0,0
블루베리마카롱,17,g,17,0,70,1,0,0,7,10,0,0.8,0,0
녹차마카롱,17,g,17,0,90,1,0,0,8,10,0,2.3,0,0
초코마카롱,17,g,17,0,85,1,0,0,8,10,0,2.1,0,0
부드럽고촉촉한고구마케이크,75,g,75,0,231,5,0,0,22,80,0,2.2,0,0
부드럽고촉촉한치즈케이크,70,g,70,0,245,4,0,0,18,86,0,4.1,0,0
미니호두파이,110,g,110,0,490,10,0,0,21,105,0,8,0,0
녹차카스테라,50,g,50,0,140,3,0,0,18,35,0,0.8,0,0
허니 카스테라,50,g,50,0,140,3,0,0,19,35,0,0.8,0,0
부드러운 카스테라,95,g,95,0,320,11,0,0,30,50,0,3.4,0,0
베이비슈,36,g,36,0,95,1,0,0,4,15,0,4.4,0,0
한컵의부드러움초코쉬폰,60,g,60,0,200,4,0,0,17,130,0,2.2,0,0
한컵의부드러움우유쉬폰,60,g,60,0,205,4,0,0,15,115,0,1.9,0,0
쁘띠치즈머핀,70,g,70,0,290,5,0,0,11,80,0,8,0,0
쁘띠초코머핀,70,g,70,0,260,4,0,0,19,120,0,8,0,0
휭거마드레느(낱개),13,g,13,0,60,1,0,0,2,20,0,1.8,0,0
리얼브라우니,100,g,100,0,325,5,0,0,28,95,0,10,0,0
떠먹는 쁘띠 티라미수,99,g,99,0,325,4,0,0,16,70,0,15,0,0
맛있게 뜯어먹는 순우유 쉬폰,62,g,62,0,200,4,0,0,17,120,0,1.8,0,0
BBQ 치킨 치아바타,192,g,192,0,605,19,0,0,8,700,0,11,0,0
쉬림프카츠 샌드위치,220,g,220,0,435,13,0,0,7,690,0,1.9,0,0
추억의 옛날토스트,151,g,151,0,390,11,0,0,13,640,0,8,0,0
프리미엄 매콤 치킨버거,170,g,170,0,480,17,0,0,2,640,0,3.1,0,0
통밀 크랜베리치킨 샌드위치,130,g,130,0,290,14,0,0,9,430,0,2.8,0,0
단호박 새송이 샌드위치,250,g,250,0,400,10,0,0,10,480,0,3.6,0,0
크랜베리치킨패스트리,204,g,204,0,445,25,0,0,9,680,0,12,0,0
치즈어니언치킨샌드위치,123,g,123,0,290,13,0,0,3,510,0,5,0,0
단호박 호두강정 샌드위치,128,g,128,0,305,6,0,0,16,310,0,2.9,0,0
통밀 크랜베리치킨 & 단호박 호두강정 샌드위치,129,g,129,0,295,10,0,0,12,360,0,2.9,0,0
단호박 호두강정 & 뉴통밀후레쉬 샌드위치,216,g,216,0,300,8,0,0,13,430,0,3.7,0,0
크랜베리치킨 & 아삭햄치즈 패스트리,208,g,208,0,450,19,0,0,9,730,0,14,0,0
베이컨에그브리오쉬,135,g,135,0,355,14,0,0,7,740,0,7,0,0
스크램블에그브리오쉬,122,g,122,0,285,10,0,0,6,520,0,6,0,0
그릴드 떡갈비 샌드위치,193,g,193,0,295,12,0,0,4,700,0,20,0,0
브레드 브륄레,243,g,243,0,653,16,0,0,52,810,0,12,0,0
햄치즈 토스트,249,g,249,0,595,31,0,0,13,1230,0,11,0,0
치킨 클럽 퀘사디아,216,g,216,0,520,18,0,0,14,1180,0,10,0,0
치킨텐더 밸런스 랩,233,g,233,0,545,16,0,0,4,860,0,6,0,0
담백한 프로슈토 샌드위치,176,g,176,0,400,21,0,0,4,970,0,4,0,0
신선한 바질페스토 샌드위치,84,g,84,0,240,11,0,0,1,340,0,4.7,0,0
바질치킨 통밀 샌드위치,180,g,180,0,375,12,0,0,12,500,0,4.3,0,0
브리치즈 크라상 샌드위치,101,g,101,0,320,13,0,0,5,630,0,8,0,0
싱그러운 치킨텐더 그린 랩,270,g,270,0,500,19,0,0,5,790,0,8,0,0
바질페스토마요 스프레드,30,g,30,0,185,0.7,0,0,0.7,130,0,3.2,0,0
비프 불고기 샌드위치,215,g,215,0,435,21,0,0,11,880,0,3.6,0,0
리얼미트 칠리핫도그,145,g,145,0,370,14,0,0,8,870,0,8,0,0
몬테 크리스토,237,g,237,0,660,20,0,0,22,1470,0,11,0,0
프리미엄 크래미샌드위치,226,g,226,0,510,17,0,0,2,880,0,4.3,0,0
로제치킨 밸런스 샌드위치,300,g,300,0,610,23,0,0,14,1220,0,7,0,0
상큼발랄 밸런스 박스,289,g,289,0,265,9,0,0,15,490,0,3.8,0,0
에그쉬림프 샌드위치,224,g,224,0,485,17,0,0,12,850,0,7,0,0
NEW 시그니쳐샌드위치,282,g,282,0,625,25,0,0,21,910,0,11,0,0
맛살 프레쉬 샌드위치,252,g,252,0,475,12,0,0,8,780,0,6,0,0
감자&맛살 2 IN 1,229,g,229,0,530,11,0,0,7,760,0,6,0,0
B.E.L.T 샌드위치,248,g,248,0,385,15,0,0,7,670,0,3.4,0,0
햄&포테이토샐러드 샌드위치,330,g,330,0,735,23,0,0,13,1120,0,10,0,0
에그& 감자 사라다 샌드위치,160,g,160,0,330,11,0,0,12,560,0,4.5,0,0
통밀 후레쉬 샌드위치,228,g,228,0,455,19,0,0,12,810,0,7,0,0
함박미니버거샌드위치,114,g,114,0,270,12,0,0,6,500,0,8,0,0
햄치즈&에그샐러드샌드위치,214,g,214,0,450,21,0,0,9,1100,0,8,0,0
TLJ치킨클럽샌드위치,292,g,292,0,745,23,0,0,9,1340,0,14,0,0
손보다 빅버거,285,g,285,0,700,24,0,0,19,1700,0,8,0,0
바베큐 치킨마요 롤피자,220,g,220,0,575,17,0,0,24,1170,0,8,0,0
치즈가득크로크무슈,140,g,140,0,400,18,0,0,3,800,0,9,0,0
핫 오믈렛 라이스머핀,149,g,149,0,280,16,0,0,0.7,800,0,3,0,0
든든한 모닝에그토스트,123,g,123,0,280,12,0,0,4,500,0,4.7,0,0
어니언 햄 & 치즈 베이글 샌드위치,183,g,183,0,550,23,0,0,18,960,0,10,0,0
베이컨 크랜베리치킨 샐러드,206,g,206,0,325,21,0,0,6,520,0,5,0,0
단호박 리코타 과일 샐러드,264,g,264,0,390,6,0,0,23,340,0,5,0,0
치킨시저샐러드,210,g,210,0,445,33,0,0,0,820,0,7,0,0
흔들어먹는 쉑쉑 타코 샐러드,168,g,168,0,370,9,0,0,5,540,0,6,0,0
흔들어먹는 쉑쉑 롤치즈 샐러드,124,g,124,0,210,9,0,0,2,630,0,4,0,0
리코타 & 상큼 과일 샐러드,287,g,287,0,380,7,0,0,15,390,0,6,0,0
치킨 텐더 샐러드,294,g,294,0,545,18,0,0,12,790,0,10,0,0
에너지 밸런스 박스,313,g,313,0,405,13,0,0,17,870,0,3.7,0,0
밸런스 박스,260,g,260,0,380,12,0,0,10,690,0,7,0,0
상큼과일치킨샐러드,246,g,246,0,225,8,0,0,13,420,0,5,0,0
콥 샐러드,294,g,294,0,470,18,0,0,2,680,0,9,0,0
하루한컵 비타민,150,g,150,0,75,1,0,0,11,15,0,0,0,0
모닝죽_단팥,130,g,130,0,135,3,0,0,7,200,0,0,0,0
모닝죽_단호박,130,g,130,0,75,1,0,0,10,130,0,0,0,0
아메리카노,310,mL,0,310,10,0.7,0,0,0.7,0,0,0,0,0
카페라떼,330,mL,0,330,180,5,0,0,12,150,0,7,0,0
딸기 스무디,435,mL,0,435,285,1,0,0,61,60,0,0,0,0
망고 스무디,435,mL,0,435,230,0.7,0,0,51,35,0,0,0,0
카라멜 마끼아또,320,mL,0,320,235,6,0,0,30,140,0,6,0,0
캐모마일,340,mL,0,340,0,0,0,0,0,5,0,0,0,0
복숭아 자두스무디,440,mL,0,440,245,1,0,0,55,5,0,0,0,0
페퍼민트,340,mL,0,340,5,0,0,0,0,0,0,0,0,0
아이스 카페라떼,370,mL,0,370,110,4,0,0,7,105,0,4.6,0,0
아이스 아메리카노,370,mL,0,370,10,0,0,0,0,25,0,0,0,0
카푸치노,270,mL,0,270,120,6,0,0,8,105,0,4.5,0,0
아이스 카라멜 마끼아또,405,mL,0,405,200,5,0,0,29,110,0,4.3,0,0
카페모카,320,mL,0,320,335,9,0,0,22,130,0,10,0,0
아이스 카페모카,380,mL,0,380,230,7,0,0,16,240,0,5,0,0
바닐라라떼,340,mL,0,340,240,7,0,0,32,130,0,5,0,0
아이스 바닐라라떼,390,mL,0,390,190,5,0,0,28,90,0,4.1,0,0
자몽에이드,390,mL,0,390,180,1,0,0,39,55,0,0.1,0,0
레몬에이드,390,mL,0,390,220,0.7,0,0,49,30,0,0,0,0
아이스 그린티 라떼,410,mL,0,410,185,8,0,0,22,90,0,2.8,0,0
로얄 밀크티 라떼,320,mL,0,320,250,8,0,0,27,150,0,7,0,0
아이스 로얄 밀크티 라떼,410,mL,0,410,170,3,0,0,24,70,0,2.9,0,0
유자레몬티,335,mL,0,335,240,0,0,0,55,35,0,0,0,0
핫초코,320,mL,0,320,360,10,0,0,36,340,0,12,0,0
아이스 초코,410,mL,0,410,250,6,0,0,28,290,0,7,0,0
그린티 라떼,320,mL,0,320,300,8,0,0,45,45,0,6,0,0
자몽티,320,mL,0,320,160,0,0,0,37,25,0,0,0,0
복숭아 아이스티,360,mL,0,360,135,0,0,0,29,20,0,0,0,0
캐모마일 티,310,mL,0,310,0,0,0,0,0,5,0,0,0,0
페퍼민트 티,310,mL,0,310,5,0,0,0,0,0,0,0,0,0
잉글리쉬블랙퍼스트 티,310,mL,0,310,0,0,0,0,0,5,0,0,0,0
뚜레쥬르 바닐라,100,g,100,0,221,3,0,0,22,60,0,9,0,0
뚜레쥬르 스트로베리,100,g,100,0,198,3,0,0,17,50,0,7,0,0
뚜레쥬르 그린티,100,g,100,0,225,3,0,0,22,60,0,9,0,0
요거트 웨이퍼샌드,36,g,36,0,166,2,0,0,13,52,0,4,0,0
라즈베리 웨이퍼샌드,36,g,36,0,175,2,0,0,13,50,0,4,0,0
통단팥 국화모니카,30,g,30,0,102,2,0,0,5,40,0,0.1,0,0
녹차웨이퍼샌드,9,g,9,0,41,0.4,0,0,4,4,0,0.8,0,0
양갱세트(뚜레쥬르팥맛영양갱),40,g,40,0,130,2,0,0,4,10,0,0,0,0
양갱세트(뚜레쥬르고구마맛영양갱),40,g,40,0,125,1,0,0,6,15,0,0.1,0,0
양갱세트(뚜레쥬르밤맛영양갱),40,g,40,0,125,1,0,0,8,15,0,0,0,0
디럭스쿠키(화이트버터쿠키),68,g,68,0,330,3,0,0,18,55,0,9,0,0
디럭스쿠키(커피디아망쿠키),80,g,80,0,405,8,0,0,12,10,0,9,0,0
디럭스쿠키(가나슈쿠키),70,g,70,0,390,6,0,0,11,5,0,12,0,0
디럭스쿠키(로터스쿠키),78,g,78,0,390,4,0,0,20,80,0,11,0,0
디럭스쿠키(초콜릿칩쿠키),60,g,60,0,315,3,0,0,15,55,0,9,0,0
디럭스쿠키(크랜베리쿠키),72,g,72,0,360,4,0,0,37,150,0,16,0,0
오색만주세트(녹차),66,g,66,0,210,5,0,0,20,85,0,2.5,0,0
오색만주세트(초코),66,g,66,0,215,5,0,0,20,80,0,3.3,0,0
오색만주세트(애플),66,g,66,0,215,5,0,0,19,65,0,2.4,0,0
오색만주세트(팥),66,g,66,0,210,5,0,0,20,100,0,2.5,0,0
오색만주세트(유자),66,g,66,0,215,5,0,0,17,80,0,2.3,0,0
가나슈쿠키,140,g,140,0,776,12,0,0,21,11,0,25,0,0
랑그드샤쿠키세트,100,g,100,0,547,7,0,0,39,41,0,19,0,0
우리밀전병세트(우리밀로만든검은깨전병),27,g,27,0,115,2,0,0,11,40,0,0.9,0,0
우리밀전병세트(우리밀로만든땅콩전병),27,g,27,0,119,2,0,0,9,35,0,1,0,0
우리밀전병세트(우리밀로만든김맛전병),27,g,27,0,113,2,0,0,10,40,0,0.9,0,0
쿠키컬렉션,100,g,100,0,491,7,0,0,22,62,0,13,0,0
쿠키블라썸,100,g,100,0,486,7,0,0,23,64,0,13,0,0
모나카 선물세트(백색밤),30,g,30,0,105,1,0,0,7,10,0,0.1,0,0
모나카 선물세트(분홍팥),30,g,30,0,100,2,0,0,5,40,0,0.1,0,0
모나카 선물세트(갈색흑임자),30,g,30,0,105,2,0,0,5,5,0,0.2,0,0
뚜레쥬르 도라야끼(팥도라야끼),60,g,60,0,199,3,0,0,25,89,0,2,0,0
뚜레쥬르 도라야끼(호두도라야끼),60,g,60,0,202,4,0,0,24,81,0,2,0,0
뚜레쥬르 도라야끼(밤도라야끼),60,g,60,0,199,3,0,0,33,74,0,2,0,0
웨이퍼롤 바닐라,125,g,125,0,640,7,0,0,3,20,0,25,0,0
웨이퍼롤 초콜릿,125,g,125,0,589,7,0,0,44,117,0,8.3,0,0
쿠키 앤 크림 카라멜,80,g,80,0,393,3,0,0,40,107,0,13,0,0
아이스 초코 쿠키샌드,130,g,0,130,190,3,0,0,13,140,0,5,0,0
아이스 치즈 쿠키샌드,130,g,0,130,200,3,0,0,18,160,0,4.5,0,0
타블렛 쇼콜라,77,g,0,77,197,2,0,0,20,3,0,7,0,0
애니멀 쇼콜라,50,g,0,50,78,1.8,0,0,11,77,0,1.2,0,0
곰돌이 푸_흑당 생크림,553,g,0,553,1765,33,0,0,119,530,0,42,0,0
띠띠뽀띠띠뽀 꼬마기차 카스테라,24,g,0,24,74,2,0,0,10,32,0,0.2,0,0
라푼젤 케이크,940,g,0,940,3487,3,0,0,21,120,0,14,0,0
띠띠뽀띠띠뽀,585,g,0,585,1040,27,0,0,130,710,0,17,0,0
띠띠뽀띠띠뽀 우유듬뿍 치즈케이크,34,g,0,34,110,2,0,0,7,30,0,1.4,0,0
띠띠뽀띠띠뽀 휭거마드레느,260,g,0,260,1215,17,0,0,50,490,0,37,0,0
띠띠뽀띠띠뽀 지니휭거마드레느,260,g,0,260,1215,17,0,0,50,490,0,37,0,0
띠띠뽀띠띠뽀 디젤휭거마드레느,260,g,0,260,1215,17,0,0,50,490,0,37,0,0
띠띠뽀띠띠뽀 휭거마드레느,156,g,0,156,725,10,0,0,30,290,0,22,0,0
띠띠뽀 초코스틱,28,g,0,28,159,2,0,0,12,0,0,6.6,0,0
지니 초코스틱,27,g,0,27,151,2,0,0,12,0,0,6.4,0,0
디젤 초코스틱,29,g,0,29,163,2,0,0,12,0,0,6.9,0,0
헬로우 미키미니,435,g,0,435,1549,4,0,0,23,95,0,13,0,0
아메리카노 HOT,680,g,680,0,18,0.28,0,0,0.02,0.27,0,0.92,0,193.13
꿀아메리카노HOT,680,g,680,0,102.66,0.35,0,0,27.12,2.65,0,0.92,0,193.13
카페라떼HOT,567,g,567,0,180.5,9.03,0,0,11.27,0.38,0,7.17,0,193.13
카라멜마끼아또HOT,567,g,567,0,250.43,9.03,0,0,28.49,0.38,0,7.17,0,193.13
바닐라라떼HOT,567,g,567,0,238.19,9.03,0,0,25.64,11.19,0,7.17,0,193.13
카페모카HOT,567,g,567,0,293.88,10.85,0,0,35.66,71.55,0,14.74,0,193.13
민트카페모카HOT,567,g,567,0,370.74,10.91,0,0,53.71,73.75,0,14.83,0,193.13
카푸치노HOT,567,g,567,0,148.97,7.29,0,0,9.18,0.43,0,5.92,0,193.13
티라미수라떼HOT,567,g,567,0,469.49,10.18,0,0,35.43,94.28,0,20.59,0,193.13
연유라떼HOT,567,g,567,0,362.92,12.64,0,0,43.49,68.73,0,10.37,0,193.13
헤이즐넛아메리카노HOT,680,g,680,0,72.27,0.32,0,0,9.36,0.41,0,0.92,0,193.13
바닐라아메리카노HOT,680,g,680,0,75.69,0.28,0,0,14.39,11.07,0,0.92,0,193.13
아메리카노ICE,680,g,680,0,18,0.28,0,0,0.02,0.27,0,0.92,0,193.13
카페라떼ICE,567,g,567,0,167.5,8.33,0,0,10.37,0.37,0,6.67,0,193.13
카라멜마끼아또ICE,567,g,567,0,228.24,6.58,0,0,31.08,0.35,0,5.42,0,193.13
바닐라라떼ICE,567,g,567,0,224.92,6.58,0,0,28.18,14.77,0,5.92,0,193.13
카페모카ICE,567,g,567,0,212.63,6.47,0,0,30.04,71.49,0,11.62,0,193.13
민트카페모카ICE,567,g,567,0,283.5,5.81,0,0,40,48.83,0,11.56,0,193.13
큐브라떼ICE,567,g,567,0,292.36,10.58,0,0,31.27,55.17,0,9.14,0,289.69
카푸치노ICE,567,g,567,0,135.97,6.58,0,0,8.12,0.35,0,5.42,0,193.13
티라미수라떼ICE,567,g,567,0,463.62,7.6,0,0,37.52,133.69,0,19.06,0,193.13
꿀아메리카노ICE,680,g,680,0,102.66,0.35,0,0,27.12,2.65,0,0.92,0,193.13
헤이즐넛아메리카노ICE,680,g,680,0,90.36,0.33,0,0,12.48,0.46,0,0.92,0,193.13
바닐라아메리카노ICE,680,g,680,0,94.92,0.28,0,0,19.18,14.68,0,0.92,0,193.13
콜드브루 커피ICE,680,g,680,0,9,0,0,0,0,0,0,0,0,60
콜드브루 커피HOT,680,g,680,0,9,0,0,0,0,0,0,0,0,60
콜드브루 라떼 ICE,680,g,680,0,121,6,0,0,8,90,0,4.1,0,60
콜드브루 라떼HOT,680,g,680,0,121,6,0,0,8,90,0,4.1,0,60
콜드브루 스톰 ICE,454,g,454,0,213,7,0,0,19,140,0,8.1,0,76
콜드브루 스톰HOT,454,g,454,0,213,7,0,0,19,140,0,8.1,0,76
녹차라떼HOT,567,g,567,0,242,7.5,0,0,28.5,116.7,0,5.8,0,47.2
고구마라떼HOT,567,g,567,0,354,7.4,0,0,14.5,225.8,0,14.5,0,20.5
로얄밀크티HOT,567,g,567,0,204,8.1,0,0,18.5,135.8,0,6.8,0,17.5
민트크림초코HOT,567,g,567,0,379,9,0,0,33,171,0,16.8,0,10
메가초코HOT,567,g,567,0,333,8.3,0,0,31.1,142.6,0,12.84,0,5
곡물라떼HOT,567,g,567,0,427.98,15.16,0,0,39.16,0.11,0,6.25,0,47.2
토피넛라떼,567,g,567,0,379.11,10.03,0,0,35.84,131,0,10.54,0,0
녹차라떼ICE,567,g,567,0,242,7.5,0,0,28.5,116.7,0,5.8,0,47.2
고구마라떼ICE,567,g,567,0,344,7.4,0,0,14.5,225.8,0,15.5,0,21.5
아이스밀크티ICE,567,g,567,0,145,5.4,0,0,14.5,90.8,0,4.5,0,17.5
민트크림초코ICE,567,g,567,0,242,7.5,0,0,28.5,116.7,0,5.8,0,47.2
메가초코ICE,567,g,567,0,333,8.3,0,0,31.1,142.6,0,12.84,0,5
스트로베리큐브라떼,567,g,567,0,379,9,0,0,33,171,0,16.8,0,10
아이스 토피넛라떼,567,g,567,0,379.11,10.03,0,0,35.84,131,0,10.54,0,0
유자차,680,g,680,0,313,0.38,0,0,70.5,98,0,0,0,0
레몬티,680,g,680,0,312.51,0.61,0,0,75.37,91.93,0,0,0,0
자몽티,680,g,680,0,295.73,0.65,0,0,67.91,47.19,0,0,0,0
캐모마일,680,g,680,0,0,0,0,0,0.05,1.98,0,0,0,0
페퍼민트,680,g,680,0,0,0,0,0,0,0,0,0,0,0
얼그레이,680,g,680,0,0,0,0,0,0,0,0,0,0,60
허니자몽블랙티,680,g,680,0,233.13,0.48,0,0,56.82,36.44,0,0,0,60
사과유자차,680,g,680,0,250.4,0.3,0,0,56.4,78.4,0,0,0,0
아이스티,680,g,680,0,54,0,0,0,10.1,10.31,0,0,0,0
허니자몽블랙티,680,g,680,0,234.93,0.51,0,0,57.27,36.62,0,0,0,60
사과유자티,680,g,680,0,254.4,0.6,0,0,57.7,47,0,0,0,0
